name_song,popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists,release_year,cluster
Vis pierdut,18,281760,0,0.494,0.512,4,-12.116,0,0.0468,0.217,1.37e-06,0.222,0.299,117.928,4,4284.0,['romanian rock'],Iris,28,1996.0,0
Ultimul mic dejun al lui Bon,10,262933,0,0.317,0.428,9,-12.159,0,0.0332,0.0623,1.65e-05,0.12,0.199,81.853,4,4284.0,['romanian rock'],Iris,28,1996.0,0
Don't Believe A Word,7,226133,0,0.492,0.377,9,-15.281,0,0.0435,0.00765,0.000246,0.0761,0.427,172.676,4,4284.0,['romanian rock'],Iris,28,1996.0,0
Calatorul,6,214840,0,0.432,0.802,4,-10.012,0,0.0726,0.00666,0.0,0.412,0.564,103.985,4,4284.0,['romanian rock'],Iris,28,1996.0,0
Cine Ma Striga In Noapte,10,283107,0,0.268,0.593,7,-10.025,1,0.0389,0.176,0.269,0.52,0.392,118.822,4,4284.0,['romanian rock'],Iris,28,1997.0,0
Floare de Iris,24,236187,0,0.513,0.336,9,-12.348,0,0.0308,0.0921,4.43e-05,0.108,0.156,112.432,4,4284.0,['romanian rock'],Iris,28,1999.0,0
Strada ta,19,323227,0,0.481,0.768,7,-6.475,1,0.0288,0.000466,0.00114,0.127,0.638,114.784,4,4284.0,['romanian rock'],Iris,28,1999.0,0
Ultima toamna,11,272000,0,0.457,0.127,9,-14.894,1,0.0356,0.905,0.0,0.455,0.27,82.58,4,4284.0,['romanian rock'],Iris,28,1999.0,2
Casino,12,267867,0,0.489,0.732,2,-7.422,1,0.0334,0.000837,0.0,0.0664,0.268,123.051,4,4284.0,['romanian rock'],Iris,28,1999.0,0
De vei pleca,16,311467,0,0.222,0.721,9,-8.682,1,0.0438,0.223,1.62e-05,0.659,0.262,121.924,4,4284.0,['romanian rock'],Iris,28,2000.0,0
Lady in Black (Doamna in negru),20,353773,0,0.349,0.608,9,-9.595,0,0.0353,0.0348,0.00137,0.174,0.245,90.983,4,4284.0,['romanian rock'],Iris,28,2002.0,0
Nu ma uita!,20,265880,0,0.675,0.709,7,-8.538,1,0.0244,0.011,0.000697,0.15,0.811,106.017,4,4284.0,['romanian rock'],Iris,28,2002.0,0
Matase alba,17,300640,0,0.657,0.535,4,-8.89,0,0.0264,0.0346,5.05e-06,0.101,0.559,114.897,4,4284.0,['romanian rock'],Iris,28,2002.0,0
Varza,26,318813,0,0.775,0.458,7,-9.085,1,0.0428,0.000822,0.00726,0.0552,0.573,137.967,4,18565.0,['romanian rock'],Vita de Vie,36,2002.0,0
Visare,14,120880,0,0.527,0.455,2,-10.413,1,0.05,0.0351,0.115,0.0855,0.25,159.646,4,18565.0,['romanian rock'],Vita de Vie,36,2002.0,0
Trotineta cu Trei Roţi,37,261099,1,0.714,0.654,11,-6.246,0,0.322,0.523,0.0,0.71,0.803,90.921,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Codrin în Lumea Lui,29,160602,1,0.577,0.673,1,-7.419,1,0.345,0.6,0.0,0.242,0.513,189.883,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Ghinion,27,247742,1,0.828,0.726,9,-6.815,0,0.177,0.373,0.0,0.114,0.753,93.017,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Hai Pa,26,230103,1,0.939,0.495,0,-8.353,1,0.401,0.248,0.0,0.0657,0.735,96.995,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Cade Greu,26,181565,1,0.809,0.903,4,-5.096,0,0.203,0.242,0.0,0.128,0.495,115.047,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Echo în Lumea Lui,26,153333,1,0.699,0.751,2,-5.991,1,0.181,0.152,0.0,0.144,0.692,90.013,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Ni Se Scoala Pula,25,263654,1,0.927,0.714,6,-5.806,1,0.19,0.335,0.0054,0.0601,0.588,93.006,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Sesu în Lumea Lui,25,199226,1,0.819,0.774,7,-4.995,1,0.254,0.423,0.0,0.138,0.605,106.991,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Fic & Ion,25,148800,1,0.919,0.592,4,-7.351,0,0.198,0.369,0.0,0.056,0.607,100.031,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
O Noapte Grea,25,212906,1,0.787,0.679,2,-8.829,1,0.425,0.363,0.0,0.0687,0.889,174.171,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Navigând,24,195789,1,0.926,0.689,1,-6.5,0,0.0973,0.241,0.0,0.341,0.791,114.01,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
L-am ScăpaT,24,223023,1,0.821,0.719,0,-7.547,1,0.502,0.518,0.0,0.241,0.774,87.033,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Trotineta cu Trei Roţi,20,261099,1,0.714,0.654,11,-6.242,0,0.322,0.524,0.0,0.71,0.803,90.921,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Ghinion,17,247742,1,0.828,0.725,9,-6.815,0,0.177,0.373,0.0,0.114,0.742,93.018,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Codrin în Lumea Lui,17,160602,1,0.578,0.673,1,-7.419,1,0.345,0.602,0.0,0.242,0.504,189.881,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Fic & Ion,16,148800,1,0.919,0.592,4,-7.351,0,0.198,0.369,0.0,0.056,0.606,100.032,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
L-am ScăpaT,16,223023,1,0.822,0.719,0,-7.547,1,0.502,0.516,0.0,0.241,0.773,87.033,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Cade Greu,16,181565,1,0.809,0.903,4,-5.096,0,0.203,0.245,0.0,0.128,0.496,115.047,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Echo în Lumea Lui,16,153333,1,0.697,0.762,11,-5.998,0,0.184,0.16,0.0,0.121,0.691,90.013,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Hai Pa,16,230103,1,0.939,0.495,0,-8.353,1,0.401,0.248,0.0,0.0657,0.736,96.993,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Ni Se Scoala Pula,16,263654,1,0.927,0.714,6,-5.806,1,0.191,0.336,0.00544,0.0601,0.587,93.009,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
O Noapte Grea,16,212906,1,0.788,0.68,2,-8.829,1,0.425,0.363,0.0,0.0687,0.887,174.174,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Navigând,15,195789,1,0.926,0.689,1,-6.5,0,0.0976,0.239,0.0,0.341,0.79,114.012,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Sesu în Lumea Lui,15,199226,1,0.819,0.774,7,-4.995,1,0.254,0.423,0.0,0.138,0.605,106.991,4,24904.0,['romanian rap'],BAZOOKA,46,2000.0,0
Aleeza,18,200803,0,0.822,0.564,8,-6.826,0,0.103,0.0671,4.29e-06,0.0947,0.758,91.016,4,58256.0,['romanian trap'],Abi,42,2000.0,0
Elias,17,203413,0,0.588,0.548,8,-11.089,0,0.0545,0.634,0.0,0.128,0.338,95.045,4,58256.0,['romanian trap'],Abi,42,2000.0,0
S-O facem lata,28,244453,0,0.574,0.932,1,-6.397,0,0.0508,0.21,1.94e-06,0.19,0.963,169.919,4,7290.0,['romanian rock'],Stefan Banica,28,2007.0,0
Te-Am Iubit / I Lived You,23,229560,0,0.791,0.949,7,-5.073,1,0.0672,0.0255,0.0284,0.0954,0.972,98.006,4,8251.0,['romanian pop'],Blondy,21,2004.0,0
Cerul,20,298493,0,0.589,0.515,5,-8.184,1,0.0298,0.00497,2.74e-05,0.181,0.269,121.989,4,8565.0,['romanian rock'],Proconsul,22,2002.0,0
Mi-Ai Luat Inima,17,252987,0,0.638,0.829,2,-5.97,1,0.035,0.075,0.0,0.0815,0.625,119.947,4,8565.0,['romanian rock'],Proconsul,22,2002.0,0
Oops… Eroare! / Oops… Error!,22,217240,0,0.816,0.678,9,-6.612,0,0.0457,0.299,0.0,0.0687,0.929,139.978,4,51008.0,['romanian pop'],Andreea Balan,33,2004.0,0
Evadez / Escape,18,213187,0,0.657,0.934,1,-3.232,1,0.0574,0.0392,0.00387,0.371,0.821,95.014,4,51008.0,['romanian pop'],Andreea Balan,33,2004.0,0
Numai Iubirea,30,206680,0,0.634,0.763,5,-4.852,0,0.101,0.636,0.0,0.118,0.636,149.915,4,1917.0,['romanian pop'],Pepe,32,2004.0,0
Eu zic da si tu zici nu,26,131653,0,0.825,0.934,10,-5.82,1,0.0312,0.0867,0.00322,0.239,0.981,129.907,1,19513.0,['manele'],Carmen Serban,31,2003.0,0
Stelele din cer noaptea plang cu mine,24,243280,0,0.691,0.503,10,-8.611,0,0.0358,0.266,1.47e-05,0.0999,0.787,98.046,4,19513.0,['manele'],Carmen Serban,31,2003.0,0
Sunt mai hoata decat tine,19,132680,0,0.89,0.897,5,-5.744,1,0.0411,0.0657,4.6e-05,0.0628,0.971,129.946,4,19513.0,['manele'],Carmen Serban,31,2003.0,0
Vine-O vreme,16,146467,0,0.605,0.415,2,-14.368,1,0.0435,0.935,0.0441,0.17,0.658,116.225,3,2407.0,['romanian folk'],Nelu Ploiesteanu,26,2003.0,2
Bulgaras de gheata rece,17,199240,0,0.515,0.339,2,-13.68,0,0.0492,0.905,0.00778,0.16,0.825,152.083,4,2407.0,['romanian folk'],Nelu Ploiesteanu,26,2003.0,2
Trec tiganii,21,157653,0,0.741,0.441,5,-12.765,1,0.215,0.935,0.0141,0.0839,0.873,129.013,4,2407.0,['romanian folk'],Nelu Ploiesteanu,26,2007.0,0
Atac La Persoane / Personal Attack,16,244960,0,0.754,0.56,7,-8.907,1,0.0826,0.0219,0.364,0.339,0.0412,105.019,3,12828.0,['romanian rock'],Suie Paparude,30,2003.0,0
Pentru Inimi / For The Hearts,16,182507,0,0.83,0.702,11,-6.518,0,0.149,0.107,5.77e-05,0.479,0.609,117.006,4,12828.0,['romanian rock'],Suie Paparude,30,2004.0,0
De Ce Ma Minti? / Why You Lie Me?,37,217120,0,0.783,0.449,3,-19.562,0,0.0559,0.387,0.0,0.357,0.948,140.125,4,26950.0,['manele'],Liviu Guta,40,2004.0,0
Daca pleci,33,146147,0,0.88,0.766,10,-6.982,1,0.0414,0.598,0.0,0.0705,0.838,126.089,4,3641.0,['manele'],Catalin Crisan,25,2004.0,0
Vorbeste Marea,23,189907,0,0.307,0.649,2,-5.775,0,0.0387,0.658,1.04e-06,0.269,0.41,113.413,4,3641.0,['manele'],Catalin Crisan,25,2004.0,0
Din Nou / Again,20,290027,0,0.899,0.494,4,-7.188,0,0.364,0.0322,0.0,0.0578,0.57,90.027,4,11030.0,['romanian rap'],Don Baxter,38,2004.0,0
Vreau Sa-Mi Impart Viata Cu Tine (Live) / I Wanna Share My Life With You (Live),22,291867,0,0.76,0.985,7,-4.407,0,0.0395,0.316,0.0,0.107,0.92,141.873,4,312067.0,['manele'],Florin Salam,55,2004.0,0
Jura-Te Ca Ma Iubesti / Swear You Love Me !,19,199493,0,0.712,0.902,0,-7.279,0,0.0421,0.125,0.00328,0.0667,0.932,100.017,4,17523.0,['manele'],Nicu Paleru,31,2004.0,0
Unde Esti Dragostea Mea / Where Are You My Love?,19,254720,0,0.604,0.89,10,-5.73,1,0.248,0.155,1.37e-05,0.137,0.895,170.304,4,17523.0,['manele'],Nicu Paleru,31,2004.0,0
A Ta,27,211791,0,0.785,0.837,7,-4.233,1,0.0561,0.0889,0.02,0.0675,0.97,151.997,4,15621.0,['romanian pop'],Corina,33,2012.0,0
Nu din prima seara,29,217280,0,0.849,0.694,2,-6.461,0,0.0976,0.103,0.0,0.251,0.853,104.01,4,40.0,[],Cream,23,2005.0,0
Umblu Teleleu (Walking Ith No Aim) - original,19,248477,1,0.797,0.889,10,-5.864,0,0.133,0.0846,0.0,0.0333,0.967,146.431,4,21404.0,['romanian rap'],Skizzo Skillz,30,2005.0,0
"Of, Iubire",22,194812,0,0.793,0.68,1,-4.659,1,0.262,0.0745,0.00565,0.0611,0.786,168.043,4,1922.0,['manele'],Bogdan De La Cluj,20,2005.0,0
Am Venit Cu Voie Buna,26,181973,0,0.799,0.57,2,-6.094,1,0.0515,0.746,0.0,0.219,0.981,124.628,4,7442.0,['manele'],Stana Izbasa,24,2006.0,0
Nu Mor Caii Cand Vor Cainii,22,271893,0,0.623,0.639,9,-6.667,0,0.0566,0.661,1.57e-05,0.0542,0.968,158.37,4,7442.0,['manele'],Stana Izbasa,24,2006.0,0
"Noi Bem, Spargem Pahare",39,233147,0,0.817,0.763,10,-7.917,0,0.0465,0.0622,0.0,0.117,0.972,139.975,4,94450.0,['manele'],Nicolae Guta,50,2007.0,0
Din Dragoste Pentru Tine,24,238847,0,0.721,0.854,0,-5.488,0,0.0444,0.184,2.65e-06,0.383,0.907,89.999,4,94450.0,['manele'],Nicolae Guta,50,2007.0,0
Vine Mafia,21,236760,0,0.8,0.768,10,-8.661,0,0.0699,0.00727,8.66e-06,0.0823,0.815,91.979,4,94450.0,['manele'],Nicolae Guta,50,2007.0,0
Lav Story,28,258533,0,0.785,0.583,7,-5.734,1,0.046,0.0644,0.0,0.0753,0.728,94.013,4,9005.0,['romanian rock'],Fara Zahar,29,2008.0,0
Neamul Lui Penes Curcanul,23,317827,0,0.719,0.55,9,-7.285,0,0.0987,0.52,0.0,0.354,0.587,140.072,4,9005.0,['romanian rock'],Fara Zahar,29,2008.0,0
Dunitru,21,206160,0,0.83,0.779,4,-5.59,0,0.0816,0.347,0.0,0.105,0.778,107.126,4,9005.0,['romanian rock'],Fara Zahar,29,2008.0,0
Legenda Caprii,17,210680,0,0.7,0.629,2,-7.332,1,0.0982,0.277,0.0,0.323,0.75,102.017,4,9005.0,['romanian rock'],Fara Zahar,29,2008.0,0
Rumadai - Reedit 2016,42,215747,0,0.713,0.93,3,-4.317,1,0.0353,0.112,0.0,0.391,0.925,138.029,4,3533.0,['moldovan pop'],Arsenium,36,2008.0,0
Be Free - New Radio Edit Fr,35,187386,0,0.809,0.934,8,-4.036,0,0.0562,0.0377,0.000762,0.332,0.871,130.014,4,24250.0,['electro latino'],Radio Killer,39,2010.0,0
Lonely Heart - Radio Edit,35,210000,0,0.724,0.923,5,-2.09,0,0.0455,0.00555,0.00066,0.135,0.782,127.985,4,24250.0,['electro latino'],Radio Killer,39,2010.0,0
La Lautari,31,231107,0,0.756,0.829,5,-5.514,0,0.22,0.223,0.0,0.0554,0.764,179.91,4,12410.0,['manele'],Susanu,40,2010.0,0
Ploua,44,211520,0,0.772,0.732,2,-4.642,0,0.029,0.2,8.08e-06,0.0768,0.523,82.019,4,15869.0,['manele'],Mihaita Piticu,36,2011.0,0
Iti Arat Ca Pot,32,194950,0,0.66,0.586,5,-7.283,0,0.149,0.339,0.0,0.0738,0.673,176.032,4,87369.0,['romanian pop'],ADDA,39,2013.0,0
De Ce Ai Plecat Din Viata Mea,27,208787,0,0.754,0.719,5,-6.789,1,0.0557,0.0307,1.14e-05,0.145,0.86,161.926,4,11828.0,['manele'],Blondu De La Timisoara,30,2014.0,0
Afaceri ilegale,33,174320,0,0.623,0.717,0,-4.624,1,0.39,0.391,0.0,0.549,0.425,79.61,4,74760.0,['manele'],Dani Mocanu,50,2016.0,0
Evadarea,29,168577,0,0.892,0.509,1,-7.612,1,0.368,0.086,0.0,0.345,0.862,89.936,4,74760.0,['manele'],Dani Mocanu,50,2016.0,0
Revolutia,28,184552,0,0.504,0.719,11,-12.964,0,0.414,0.279,0.0,0.775,0.862,112.039,5,74760.0,['manele'],Dani Mocanu,50,2016.0,0
Visator,36,229279,0,0.583,0.534,10,-7.705,1,0.0663,0.217,0.0,0.292,0.45,77.957,4,63193.0,['romanian pop'],randi,41,2015.0,0
Café Colón,0,145267,0,0.528,0.508,5,-11.291,1,0.0315,0.0775,0.744,0.186,0.964,125.8,4,1583.0,['mariachi'],Mariachi Jalisco De Pepe Villa,6,1954.0,2
Mañanitas Tapatías,0,180573,0,0.413,0.312,7,-13.083,1,0.0415,0.672,0.0,0.626,0.956,181.275,3,7750.0,['norteno'],Los Donnenos,33,1954.0,2
Mazel Tov,0,193587,0,0.605,0.349,5,-12.252,1,0.149,0.985,0.0,0.359,0.489,129.262,4,22.0,['yiddish folk'],Ludwig Satz,0,1955.0,2
Galitzainer Chasene,0,208187,0,0.504,0.345,4,-12.418,0,0.0831,0.99,9.73e-06,0.194,0.566,144.789,4,22.0,['yiddish folk'],Ludwig Satz,0,1955.0,2
Autumn in New York - 2013 Remastered Version,0,159800,0,0.411,0.178,2,-13.702,0,0.034,0.919,0.953,0.235,0.293,76.125,4,84.0,['jazz trombone'],Stu Williamson,9,1955.0,2
All the Things You Are,0,313876,0,0.45,0.425,5,-16.025,0,0.0374,0.987,0.888,0.677,0.506,120.28,4,18.0,['swedish jazz orkester'],Bengt Hallberg Quartet,1,1955.0,2
Zapateado Veracruzano,8,130773,0,0.593,0.864,6,-11.612,1,0.0381,0.256,0.783,0.386,0.966,123.208,3,126.0,['folklore veracruzano'],Conjunto Tierra Blanca De Chico Barcelata,10,1957.0,2
La Bamba,4,144813,0,0.774,0.793,11,-9.423,1,0.0538,0.738,0.0719,0.358,0.865,120.35,4,126.0,['folklore veracruzano'],Conjunto Tierra Blanca De Chico Barcelata,10,1957.0,0
Tilingo Lingo,2,160147,0,0.69,0.846,6,-8.821,1,0.0342,0.795,0.0777,0.333,0.926,137.473,4,126.0,['folklore veracruzano'],Conjunto Tierra Blanca De Chico Barcelata,10,1957.0,0
Dulces a Mi Nena (Sweets for My Sweet),11,133693,0,0.584,0.618,0,-9.413,1,0.0345,0.736,0.0,0.282,0.977,135.88,4,9122.0,['mexican rock-and-roll'],Los Loud Jets,29,1960.0,0
Ahora Mis Cuates,5,126067,0,0.578,0.784,9,-8.116,1,0.0545,0.651,4.08e-05,0.241,0.964,93.667,4,9122.0,['mexican rock-and-roll'],Los Loud Jets,29,1960.0,0
"Tomame, Abrazame y Ruedame - Hold Me, Hug Me, Rock Me",4,106627,0,0.529,0.673,5,-9.135,1,0.0672,0.668,0.0,0.316,0.919,120.679,4,9122.0,['mexican rock-and-roll'],Los Loud Jets,29,1960.0,2
El reloj,8,182160,0,0.676,0.433,1,-10.828,0,0.03,0.928,0.0821,0.177,0.714,87.26,4,2716.0,['bolero mexicano'],Roberto Cantoral,26,1961.0,2
La barca,5,201227,0,0.684,0.495,1,-8.758,0,0.0293,0.887,0.0321,0.225,0.769,87.318,4,2716.0,['bolero mexicano'],Roberto Cantoral,26,1961.0,2
Los Amigos del Mayor,21,178733,0,0.435,0.221,0,-12.717,1,0.0316,0.829,7.81e-06,0.0788,0.5,68.719,3,9070.0,['ranchera'],David Reynoso,26,1966.0,2
A Medias de la Noche,20,178040,0,0.296,0.257,7,-13.372,1,0.0359,0.589,0.000136,0.404,0.451,157.189,3,9070.0,['ranchera'],David Reynoso,26,1966.0,2
Los Dos Amantes,14,132133,0,0.355,0.358,1,-10.585,1,0.056,0.719,1.43e-05,0.0672,0.722,165.328,3,9070.0,['ranchera'],David Reynoso,26,1966.0,2
Padre,20,206107,0,0.386,0.77,9,-7.061,1,0.15,0.00611,0.821,0.262,0.611,131.666,3,528.0,['mexican classic rock'],Grupo Ciruela,10,1972.0,0
Three Time Lover,23,210640,0,0.791,0.518,5,-15.16,1,0.0377,0.146,0.000187,0.286,0.844,133.749,4,642.0,['freestyle'],Bardeux,18,1988.0,0
Space Hopper,28,381440,0,0.722,0.662,3,-15.149,1,0.0548,0.0231,0.894,0.0665,0.976,125.436,4,2398.0,['italian disco'],Proxyon,21,1989.0,0
Dat Sexy Body,44,163840,0,0.539,0.774,1,-7.29,1,0.418,0.033,0.0,0.0622,0.695,95.765,4,10190.0,[],Sasha,58,2003.0,0
Como Mueve la Cadera,34,211560,0,0.837,0.905,9,-10.02,0,0.0332,0.133,1.12e-05,0.064,0.963,101.983,4,15114.0,['chunchaca'],Alfredo Y Sus Teclados,38,1993.0,0
Mete y Saca,33,236773,0,0.856,0.573,8,-13.719,1,0.119,0.0297,0.00376,0.303,0.868,122.761,4,15114.0,['chunchaca'],Alfredo Y Sus Teclados,38,1993.0,0
Muéveme el Pollo,32,234067,0,0.806,0.691,9,-8.601,1,0.0333,0.194,9.84e-05,0.16,0.961,133.819,4,15114.0,['chunchaca'],Alfredo Y Sus Teclados,38,1993.0,0
Sopa de Caracol,30,306307,0,0.825,0.817,5,-9.665,1,0.0372,0.156,3.33e-05,0.106,0.97,136.515,4,15114.0,['chunchaca'],Alfredo Y Sus Teclados,38,1993.0,0
Bailongo,30,203693,0,0.759,0.7,2,-11.002,1,0.0406,0.0385,0.0328,0.305,0.961,135.579,4,15114.0,['chunchaca'],Alfredo Y Sus Teclados,38,1993.0,0
Mar de Emociones,29,251333,0,0.885,0.518,5,-11.055,0,0.0983,0.196,1.94e-05,0.543,0.942,115.3,4,15114.0,['chunchaca'],Alfredo Y Sus Teclados,38,1993.0,0
Todo Me Recuerda a Ti,28,212093,0,0.741,0.481,2,-10.844,1,0.0376,0.577,0.0041,0.311,0.836,92.93,4,15114.0,['chunchaca'],Alfredo Y Sus Teclados,38,1993.0,0
La Cumbia del Apache,36,194653,0,0.897,0.558,7,-11.801,1,0.0455,0.074,0.00115,0.0709,0.778,100.486,4,15114.0,['chunchaca'],Alfredo Y Sus Teclados,38,2002.0,0
Cangrejito Playero,32,239907,0,0.837,0.728,0,-10.484,1,0.0398,0.399,0.0436,0.114,0.964,135.822,4,5984.0,['chunchaca'],"Alfredo ""El Pulpo""",28,1993.0,0
Hipócrita,32,271441,0,0.472,0.578,1,-19.053,0,0.0463,0.0259,0.0053,0.0394,0.674,138.695,4,495.0,[],Mara,30,1994.0,0
Me Gusta Tu Chava,35,202267,0,0.453,0.82,0,-6.184,1,0.0699,0.0971,0.0,0.056,0.641,158.635,4,495.0,[],Mara,30,1998.0,0
Popurrí de Marco,43,311850,0,0.642,0.775,11,-5.465,0,0.0657,0.157,0.0,0.868,0.652,77.007,4,29390.0,['norteno'],Paco Barrón y sus Norteños Clan,53,2011.0,0
Deutsch Bass,33,290200,0,0.693,0.988,9,-7.398,0,0.0444,0.000817,0.877,0.0971,0.53,155.817,4,145.0,['old school hard trance'],Station 27,20,1995.0,0
De Hombre A Hombre,30,174960,0,0.609,0.606,2,-6.894,1,0.0703,0.31,0.0,0.407,0.823,91.04,4,476.0,['tex-mex'],Encadenado,25,1995.0,0
Fred vom Jupiter,42,157667,0,0.705,0.538,0,-10.875,1,0.0326,0.467,0.000245,0.141,0.576,147.031,4,5700.0,['neue deutsche welle'],Andreas Dorau,34,1995.0,0
San Antonio Twist,31,164373,0,0.657,0.6,7,-11.503,1,0.103,0.758,2.27e-05,0.16,0.961,173.08,4,4280.0,['mexican rock-and-roll'],Hermanas Jimenez,19,1997.0,0
Ha Vuelto Ya,37,280240,0,0.528,0.746,0,-7.706,1,0.0365,0.0348,4.77e-06,0.249,0.807,128.169,4,15243.0,['rock urbano mexicano'],Brebaje Extraño,31,1999.0,0
2000 Light Years From Home,0,373240,0,0.378,0.826,9,-6.545,0,0.0824,0.00767,0.0434,0.576,0.317,125.161,4,67.0,['deep new wave'],Vivabeat,2,2001.0,0
En Dos,39,215800,0,0.348,0.535,0,-7.264,1,0.0318,0.262,0.0,0.0948,0.626,143.604,4,67574.0,['rock urbano mexicano'],Sur 16,47,2000.0,0
Una Vez Más,42,218027,0,0.499,0.804,2,-7.59,1,0.0448,0.0155,0.0,0.325,0.853,152.792,4,67574.0,['rock urbano mexicano'],Sur 16,47,2002.0,0
En Dos,48,212520,0,0.344,0.722,0,-2.342,1,0.0323,0.182,0.0,0.0899,0.556,143.254,4,67574.0,['rock urbano mexicano'],Sur 16,47,2003.0,0
Popurri de Mambos,40,372947,0,0.804,0.622,0,-8.877,1,0.043,0.00293,0.578,0.142,0.568,133.972,4,15334.0,['chunchaca'],Alfredo El Pulpo Y Sus Teclados,45,2002.0,0
Pagina Blanca,39,190387,0,0.56,0.479,7,-7.279,1,0.0283,0.864,4.08e-05,0.185,0.918,98.812,4,6353.0,['bolero mexicano'],Los Fantasmas,33,2002.0,0
Corazón Enamorado,46,280853,0,0.657,0.491,5,-9.345,0,0.03,0.00494,0.263,0.125,0.775,90.976,4,16678.0,['cumbia sonidera'],Alberto Pedraza Con Su Ritmo Y Sabor,42,2005.0,0
La Guaracha Sabrosona,47,235067,0,0.804,0.808,7,-6.172,1,0.0313,0.25,0.0196,0.0888,0.859,96.655,4,16678.0,['cumbia sonidera'],Alberto Pedraza Con Su Ritmo Y Sabor,42,2005.0,0
Voy A Pintar Un Corazon,40,211093,0,0.796,0.7,9,-4.734,1,0.0458,0.0751,0.00559,0.0743,0.944,99.031,4,31559.0,['cumbia sonidera'],Grupo Super T,45,2005.0,0
Ayudame,41,247333,0,0.756,0.464,7,-8.902,0,0.0591,0.11,3.91e-05,0.0988,0.731,85.024,4,48090.0,['cumbia sonidera'],Chicos Aventura,44,2004.0,0
Lola,46,262871,1,0.799,0.83,10,-4.185,0,0.0673,0.31,0.0,0.273,0.971,147.969,4,5197.0,['perreo'],El Predicador,32,2010.0,0
He Sentido Amor (Corazón Tun Tun),54,306133,0,0.598,0.781,4,-5.689,0,0.051,0.00945,0.0429,0.105,0.832,184.001,4,62688.0,['cumbia sonidera'],Grupo Los Kiero de Edgar Zacary,54,2015.0,0
Acicálame,56,202053,0,0.675,0.707,2,-6.695,1,0.0304,0.0889,6.1e-06,0.243,0.726,130.983,4,68136.0,['mexican indie'],Tessa Ia,49,2016.0,0
É de Amargar / Tenho uma Coisa para Lhe Dizer / Manda Embora Essa Tristeza / Quem Vai para o Farol É o Bonde de Olinda,5,326422,0,0.589,0.504,3,-9.804,1,0.0402,0.6,0.0,0.154,0.805,129.366,4,1283.0,['frevo'],Capiba,5,1959.0,2
Oh Júlia / Casinha Pequenina / Gosto de Te Ver Cantando / Linda Flor da Madrugada,4,341220,0,0.597,0.533,9,-10.186,0,0.0432,0.48,0.0,0.352,0.897,128.487,4,1283.0,['frevo'],Capiba,5,1959.0,0
"Ai, Se Eu Tivesse / Que É Que Vou Dizer em Casa / Nos Cabelos de Rosinha / Modelos de Verão",3,354617,0,0.572,0.488,0,-10.173,1,0.0441,0.225,0.0,0.287,0.681,129.588,4,1283.0,['frevo'],Capiba,5,1959.0,2
Quem Me Dera / Teus Olhos / Não Sei o Que Fazer / Que Bom Vai Ser,3,367689,0,0.576,0.475,0,-10.006,1,0.0382,0.42,0.0,0.328,0.806,129.083,4,1283.0,['frevo'],Capiba,5,1959.0,2
Se O Seu Amor Fosse P'ra Mim (For Lovin' Me),11,120800,0,0.664,0.595,6,-9.361,1,0.0282,0.832,5.97e-06,0.109,0.973,108.068,4,3605.0,['jovem guarda'],Trio Melodia,7,1965.0,2
Garota Do Roberto,15,139307,0,0.704,0.631,3,-8.372,1,0.0357,0.692,0.0,0.211,0.963,148.15,4,2125.0,['jovem guarda'],Waldirene,6,1967.0,0
Parabéns Querida,11,176040,0,0.413,0.328,4,-11.475,0,0.0263,0.272,0.0,0.0544,0.325,87.923,4,2034.0,['pop nacional antigas'],Robert Livi,8,1967.0,2
Me Deixa Em Paz,19,106613,0,0.521,0.7,9,-5.643,1,0.0562,0.139,0.0,0.108,0.82,86.035,4,1910.0,['jovem guarda'],Raulzito E Os Panteras,18,1968.0,0
